rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,local_result,anthropic_result,semantic_score_anthropic
4,Deep cleaning as described,"4 stars because it pulled my skin off on the sensitive crease on side of my nose.  Just be careful if you have a tough spot upon removing.  You must rewet it if it is sticking too strongly.  I started on that spot and didn't realize it was tearing my skin.  If you follow the instructions, you should have no problem.",[],B07FX94GYX,B07FX94GYX,AHATA6X6MYTC3VNBFJ3WIYVK257A,2018-10-06 20:01:08.174,0,False,Caution required for sensitive skin removal.,Careful removal; can tear skin.,0.1818181818181818
5,Exactly as described super kawaii!,I really love this blush it's super cute ultra kawaii and I personally am a fan of the changing pictures that it comes with so it's awesome I guess I just wished it was eyeshadow instead the sailor moon one is also cute but too expensive in my opinion and the blush is not a big deal but this item is more like collection stuff but it's really worth it if you want a cute gift or just something really cute to stare at :) /play with for a bit.,[],B08CXFDDV8,B08CXFDDV8,AFA26DYXVLJYTYZ3KET77GE27N2A,2021-04-15 03:00:07.966,1,True,User likes cute blush makeup product.,"Cute blush, overpriced, nice gift.",0.29292929292929293
5,Such a nice spray mist,"This spray smells amazing, it does claim to be completely natural so I am wondering if it really is since the smell is very well... processed in my opinion, that being said, it does look completely natural it's completely transparent and once you apply it it doesn't feel as sticky as other products I've used before it really gives the hair a very natural look and for having just applied it a few minutes ago my hair feels extremely soft to the touch which gives me a pretty good idea that this is a good hair spray. The presentation is really pretty and looks cute and clean as well. I love it! I just hope it works well in the long run! The only problem I had (completely unrelated to the spray itself) is that they left it at my neighbors door instead.",[],B015RR870U,B015RR870U,AFA26DYXVLJYTYZ3KET77GE27N2A,2020-07-11 06:17:16.479,0,True,Product review with mixed opinions.,"Natural-smelling, soft, pretty, misdelivered.",0.0
4,Not 100% sure how safe it is particularly for damaged feet.,Had originally planned on using this for my feet but given I have some cracks it mentioned not to use on cracked or hurt feet because it could sting and other similar side effects. I am not sure whether to use this product or not because it also mentioned that it is possible that it will sting whether or not you have cracks on your feet or anything similar. I am a little worried if I should use this at all. I am gifting this away because I do not want to hurt my feet. I hope it helps someone else.,[],B000OQFVLS,B000OQFVLS,AFA26DYXVLJYTYZ3KET77GE27N2A,2018-10-17 06:15:02.433,0,True,Giving away due to possible discomfort concerns.,Gifting foot cream; stinging concerns.,0.08333333333333333
5,Doing the job!,"Very surprised! I am please with first round on my black, dyed hair. Turned a dark brown! Second round in a couple of days. (Suggest a leave in hair oil from scalp to roots for before and after use) hair is soft after use. Has an odor, but not overwhelming if you cover with disposable hair cap. Easy to use.",[],B00C0YZBJE,B00C0YZBJE,AFLGWVMNAKFSOPJNKKLYHP2F2IMQ,2021-07-12 12:17:55.982,0,True,User likes their temporary hair dye.,"Easy, effective, soft, dark, odorous.",0.0
4,Hydrating!,"This lip butter is pretty much a lip gloss. I haven't noticed any lip plumping action, but it is hydrating. It smells wonderful! There's a slight pinkish tinge to it, but it's sheer and not very prominent. It doesn't last very long and does transfer.",[],B0B8DCC531,B0B8DZ7H5F,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2022-09-14 13:59:16.007,0,False,Lip gloss with hydrating and sheer finish.,"Hydrating, sheer, short-lasting lip gloss.",0.39860139860139854
5,Luxurious!,"I am enjoying this face cream. I find it to be luxurious. It's nice and creamy. The glass jar is very nice. It smells wonderful. It doesn't irritate my sensitive skin. I've been using it at nighttime because it is a heavier cream. I haven't noticed any miraculous results, but I am a regular user of anti-aging products, so I like to think that this is just continuing what's already going on.",[],B0B4JP5YD9,B0B4JP5YD9,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2022-08-13 19:10:31.321,0,False,The cream is nice and luxurious.,"Luxurious, creamy, pleasant, gentle, effective.",0.0909090909090909
4,Good Way to Use a Face Oil,"This is a good way to use a face oil. Normally I skip facial oils because I don't like the way they feel on my face. This one is mixed with a cream, so it doesn't leave your face feeling greasy or oily after applying it. It has a pleasant scent. It isn't sticky though it does leave behind a little tackiness, but that disappears quickly. I'm not really sure what it's supposed to do. I like it. It's definitely hydrating. I do think the descriptions are pretty vague. It doesn't bother my sensitive skin, which is always a plus.",[],B0B4JPGX8P,B0B4JPGX8P,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2022-08-13 19:07:52.640,0,False,"Face oil with pleasant scent, satisfactory results.","Hydrating, non-greasy, pleasant, vague, likeable.",0.07692307692307691
4,Small Bottle,"I'm in my mid-fifties and I have been using creams targeted to the neck and chest area for a few years now. I have definitely seem some improvement in the texture of that skin. This bottle is very small. It's a lotion consistency and it has a light pleasant scent. It doesn't leave my hands feeling sticky, but the bottle is sticky. I have washed it at least once and it remains sticky. It absorbs quickly. I can't tell if it's doing it's job as I haven't seen any noticeable changes, but it isn't hurting anything either.",[],B09KT4RJG6,B09KT4RJG6,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2022-02-08 19:40:48.608,0,False,"Light, pleasant neck cream is effective.","Neck cream; small, sticky bottle.",0.29292929292929293
4,Creamy!,"This night cream has a good, thick consistency. It's definitely a cream and not like a balm. It has a strong scent to it. It smells like a flowery perfume. It smells nice, but it is strong. If you are sensitive to smells, this may not be for you. I don't have any problems with it, though I do prefer citrus scents over flowers, but that's just a personal preference. It doesn't leave my skin feeling sticky or greasy. It absorbs pretty well.",[],B07KQ32Z8C,B07KQ32Z8C,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2021-08-19 22:08:51.015,0,False,Night cream with strong flowery scent.,"Thick, perfumed, non-greasy night cream.",0.26666666666666666
5,Leaves Skin Feeling Soft!,"I really like this face oil by Dose of Colors. It is fragrance free, but it has a light, pleasant smell to it. It does feel a bit oily, but that goes away after several minutes. I'm only using this at nighttime, because it's too heavy for daytime use in my opinion. It doesn't annoy my sensitive skin. It leaves my skin feeling super soft!",[],B08PQ6YXSH,B08PQ6YXSH,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2021-08-08 22:34:01.411,0,False,Dose of Colors face oil reviewed positively.,"Fragrance-free, pleasant, oily, softening, night-use.",0.0
4,Smells Good!,"I enjoy sugar scrubs! They are wonderful for smoothing rough elbows. This one is a small container. I would consider it more of a travel size or sample size. It smells good. It's got a fruity/beachy smell to it. The scrub has a coarse texture which makes it better for exfoliating, yet I didn't have any troubles with it being too rough on my skin. It is very emollient and has a waxy feel to it.  Because of the waxiness, it coats the skin. I used some on my feet and they became a bit slippery on the tile shower floor. I have had some scrubs that leave you feeling super greasy and waxy, but this one is more of a moderate level of greasiness. It definitely softens the skin.",[],B07W6H8CGT,B07W6H8CGT,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2021-06-09 14:49:59.261,0,False,Sugar scrub smooths and softens skin.,Exfoliating scrub softens skin effectively.,0.3838383838383838
4,Pleasant Scent,"This perfume by Shakira has a pleasant scent. I can detect sweet and spicy notes in it. It is not very strong, which is good. It definitely fades over the course of the day, but I can still detect light whiffs at the end of the day. The bottle is attractive, but the cap or lid is way too plain. You have the sexy body shaped bottle and then there's a little clear plastic lid that has not aesthetics at all. If you could be the lid to anything and doesn't stand out at all.",[],B08ZSR9HLF,B0BTJ6SYKB,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2021-06-08 21:33:57.011,0,False,Perfume has pleasant sweet and spicy scent.,"Pleasant, fading scent; plain cap.",0.16666666666666666
4,Non-Irritating,"I am in my early fifties. I have been using anti-aging products for the past several years. This eye cream has minimal smell to it. The consistency is a thin cream. It's not runny, it's just not thick. I have sensitive eyes and this is non-irritating. My eyes water a lot and that often leads to product getting into my eyes and causing stinging and or burning in the eye area. This cream has not bothered me at all. I haven't noticed any difference in the appearance of the skin around my eye, but because I am a regular user of similar products, I really wouldn't expect to see anything new or different. It does seem to hydrate the delicate skin area.",[],B08KYLTK5H,B08KYLTK5H,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2021-02-25 22:43:05.923,0,False,Eye cream is hydrating and gentle.,"Gentle, non-irritating, hydrating eye cream.",0.43333333333333335
4,Refreshing!,"I like wearing eye masks such as these. They are refreshing and energizing. I store them in my small beauty refrigerator which makes them even more enjoyable. After wearing them, I felt ready to take on the world! It comes with a little spatula so you can take them out of the jar without touching them. It felt like they were slipping as I wore them, but when I went to the bathroom to remove them, they were still in place where I left them. One thing I like about this type of eye mask is that it's easy to go about your day while wearing them. I didn't have any issues with sensitivity thankfully. My eyes are super sensitive.",[],B08KWN77LW,B08KWN77LW,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2021-01-08 19:21:06.100,0,False,Eye mask provides refreshing relaxation.,"Refreshing, energizing eye masks work.",0.425
4,My First Scrunchie!,"This is my first scrunchie. I have not had my hair cut in about 9 months because of the pandemic, so my hair has gotten longer than I've worn it in years! I'm in my early 50's and it's a little below my shoulders now. My hair is thick and coarse. It's long enough to wear in a messy bun for the first time in years! The scrunchie is easy to use and holds up my thick hair pretty well. I don't have to readjust it because it's falling. You can feel the coils inside the fabric. I find it fascinating how it works. When I take it off, it shrinks up again. I like it!",[],B08HXQ3T9K,B08HXQ3T9K,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2020-12-12 03:48:21.734,0,False,User likes their first scrunchie greatly.,"Scrunchie holds long, thick hair.",0.0909090909090909
4,Great for Travel!,"I recently took the Pinrose fragrance quiz on their website and this was the scent that was recommended for me. It's okay. I don't dislike it. I definitely don't love it. It's a musky floral scent. Floral scented fragrances are not my favorites. I prefer either fruity or sweet. This supposedly has peach notes in it, but I don't detect them. Fragrance is a very personal thing and it can smell differently depending on your body chemistry. I do like the concept of the petals. They're basically scented towelettes. They are fairly dry so you're not dripping in scent. I'm planning on putting some of these in my daughter's Christmas stocking. These are also great for travel!",[],B08C52KD43,B0B2L218H2,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2020-11-20 15:25:19.061,0,False,Neutral fragrance not my favorite scent.,Fragrance quiz recommendation is okay.,0.0909090909090909
4,Fun Way to Try Out a New Scent,"These Pinrose Gilded Fox petals are a fun way to try out a new scent! The box comes with 12 packets. Each packet has a fragrance infused towelette. They aren't too wet, but you are able to rub or wipe them on your pulse points or wherever and transfer the scent to your body. This one has a very interesting smell. At first I didn't detect the chocolate, so it's a bit subtle. The smell is a powdery sweetness with a hint of chocolate. I threw away the wipe in my office trash can and caught pleasant whiffs of it throughout the day. Since the box comes with so many, I plan to put some in my daughter's Christmas stocking so she can try them out. They would also be great for traveling.",[],B08G6FBFSJ,B0B2L218H2,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2020-11-19 19:33:29.168,0,False,Portable scents in convenient towelette packets.,Scented wipes deliver subtle fragrance.,0.0909090909090909
5,Best Face Wipes!,"I have tried several different brands of face wipes. These have to be some of the best ones that I have ever used. They have a wonderful, refreshing scent to them. They are wetter than most wipes I have used which makes them more effective at cleansing the face. The cloths are a good size and pretty soft. They didn't irritate my sensitive skin. The package did rip as I was trying to remove the open sticker, so I have put them inside a plastic baggie so they don't dry out prematurely.",[],B08FRQGYDF,B08FRQGYDF,AHV6QCNBJNSGLATP56JAWJ3C4G2A,2020-11-13 18:27:40.685,0,False,Most effective face wipes for sensitive skin.,"Refreshing, wet, soft, effective wipes.",0.16666666666666666
